index,ess
209261.t0594,0
209261.t0595,0
209261.t0600,0
209261.t0652,0
209261.t0747,0
209261.t0817,0
209261.t0836,0
209261.t0855,0
209261.t0880,0
209261.t0881,0
209261.t0896,0
209261.t0917,0
209261.t0918,0
209261.t0920,0
209261.t0950,0
209261.t0952,0
209261.t0953,0
209261.t0960,0
209261.t0961,0
209261.t0962,0
209261.t0964,0
209261.t0983,1
209261.t0999,0
209261.t1062,0
209261.t1181,0
209261.t1214,1
209261.t1216,1
209261.t1218,1
209261.t1237,0
209261.t1239,0
209261.t1259,0
209261.t1260,0
209261.t1267,0
209261.t1269,0
209261.t1271,0
209261.t1280,0
209261.t1283,0
209261.t1287,0
209261.t1321,0
209261.t1334,0
209261.t1419,0
209261.t1420,0
209261.t1596,0
209261.t1618,0
209261.t1620,0
209261.t1627,0
209261.t1647,0
209261.t1658,0
209261.t1660,0
209261.t1662,0
209261.t1669,0
209261.t1676,0
209261.t1686,1
209261.t1689,0
209261.t1690,0
209261.t1692,0
209261.t1715,0
209261.t1718,0
209261.t1734,1
209261.t1764,0
209261.t1809,0
209261.t1830,0
209261.t1845,0
209261.t1850,0
209261.t1860,0
209261.t1863,0
209261.t1950,1
209261.t1955,0
209261.t1972,0
209261.t1976,0
209261.t2030,0
209261.t2077,0
209261.t2089,0
209261.t2095,0
209261.t2146,0
209261.t2182,0
209261.t2189,1
209261.t2202,1
209261.t2203,0
209261.t2204,0
209261.t2205,1
209261.t2206,0
209261.t2268,0
209261.t2271,0
209261.t2283,0
209261.t2294,0
209261.t2295,0
209261.t2298,0
209261.t2325,0
209261.t2341,0
209261.t2356,0
209261.t2358,0
209261.t2371,1
209261.t2396,0
209261.t2403,0
209261.t2408,0
209261.t2410,1
209261.t2411,0
209261.t2412,0
209261.t2422,0
209261.t2424,0
209261.t2425,0
209261.t2426,0
209261.t2467,0
209261.t2495,0
209261.t2534,0
209261.t2574,0
209261.t2601,1
209261.t2632,1
209261.t2634,0
209261.t2636,1
209261.t2637,1
209261.t2641,1
209261.t2672,0
209261.t2674,0
209261.t2695,0
209261.t2717,0
209261.t2739,0
209261.t2751,0
209261.t2764,0
209261.t2788,0
209261.t2792,0
209261.t2796,0
209261.t2825,0
209261.t2828,0
209261.t2896,0
209261.t2904,0
209261.t2924,0
209261.t2974,0
209261.t2983,0
209261.t3015,0
209261.t3087,0
209261.t3095,1
209261.t3102,1
209261.t3113,0
209261.t3124,1
209261.t3129,1
209261.t3130,1
209261.t3162,0
209261.t3168,0
209261.t3201,1
209261.t3205,1
209261.t3214,1
209261.t3218,1
209261.t3230,0
209261.t3259,0
209261.t3261,1
209261.t3264,0
209261.t3265,1
209261.t3285,0
209261.t3289,1
209261.t3329,0
209261.t3358,0
209261.t3381,0
209261.t3461,0
209261.t3473,1
209261.t3475,1
209261.t3476,1
209261.t3477,0
209261.t3478,1
209261.t3481,0
209261.t3498,0
209261.t3499,0
209261.t3500,0
209261.t3505,0
209261.t3510,0
209261.t3560,0
209261.t3561,0
209261.t3564,0
209261.t3644,0
209261.t3645,0
209261.t3649,0
209261.t3681,1
209261.t3682,1
209261.t3683,0
209261.t3684,1
209261.t3696,0
209261.t3754,0
209261.t3778,1
209261.t3783,0
209261.t3789,0
209261.t3790,1
209261.t3791,0
209261.t3794,1
209261.t3818,0
209261.t3837,0
209261.t3875,0
209261.t3918,0
209261.t3925,0
209261.t3950,0
209261.t3951,1
209261.t3953,1
209261.t3954,1
209261.t3970,0
209261.t3974,0
209261.t3986,0
209261.t3987,0
209261.t3992,0
209261.t4004,0
209261.t4005,0
209261.t4008,0
209261.t4009,0
209261.t4033,0
209261.t4039,0
209261.t4058,1
209261.t4059,1
209261.t4060,0
209261.t4062,0
209261.t4065,1
209261.t4066,1
209261.t4067,1
209261.t4068,1
209261.t4069,1
209261.t4070,1
209261.t4072,1
209261.t4074,1
209261.t4075,1
209261.t4077,1
209261.t4079,1
209261.t4080,1
209261.t4081,1
209261.t4082,1
209261.t4087,1
209261.t4089,1
209261.t4090,1
209261.t4103,0
209261.t4112,0
209261.t4135,0
209261.t4137,0
209261.t4143,1
209261.t4166,0
209261.t4167,0
209261.t4172,0
209261.t4191,0
209261.t4291,0
209261.t4411,1
209261.t4412,0
209261.t4418,0
209261.t4493,0
209261.t4501,0
209261.t4511,0
209261.t4512,0
209261.t4519,0
209261.t4520,0
209261.t4568,0
209261.t4582,0
209261.t4590,0
209261.t4609,0
209261.t0043,0
209261.t0055,0
209261.t0072,0
209261.t0128,1
209261.t0129,1
209261.t0148,0
209261.t0149,0
209261.t0200,0
209261.t0261,0
209261.t0267,0
209261.t0278,0
209261.t0291,0
209261.t0293,0
209261.t0337,1
209261.t0340,0
209261.t0355,0
209261.t0442,1
209261.t0616,0
209261.t0672,0
209261.t0695,0
209261.t0751,0
209261.t0778,0
209261.t0911,0
209261.t1056,0
209261.t1096,1
209261.t1137,0
209261.t1144,0
209261.t1170,0
209261.t1220,0
209261.t1258,0
209261.t1331,0
209261.t1402,0
209261.t1403,0
209261.t1563,0
209261.t1679,0
209261.t1804,0
209261.t1821,0
209261.t1944,0
209261.t1952,0
209261.t1980,1
209261.t2049,0
209261.t2058,0
209261.t2068,0
209261.t2192,0
209261.t2215,0
209261.t2242,0
209261.t2253,0
209261.t2361,0
209261.t2365,0
209261.t2409,0
209261.t2497,0
209261.t2741,0
209261.t2761,0
209261.t3008,0
209261.t3022,0
209261.t3122,0
209261.t3198,0
209261.t3299,0
209261.t3321,0
209261.t3325,1
209261.t3346,0
209261.t3371,0
209261.t3382,0
209261.t3383,0
209261.t3457,0
209261.t3504,0
209261.t3602,0
209261.t3616,0
209261.t3657,1
209261.t3669,0
209261.t3705,0
209261.t3770,0
209261.t3776,0
209261.t3777,0
209261.t3863,1
209261.t3864,1
209261.t3944,1
209261.t3985,0
209261.t3991,0
209261.t4046,0
209261.t4093,0
209261.t4200,0
209261.t4461,0
209261.t4615,0
209261.t0017,0
209261.t0144,0
209261.t0162,0
209261.t0284,0
209261.t0341,0
209261.t0378,0
209261.t0677,0
209261.t0759,0
209261.t1225,0
209261.t1268,0
209261.t1304,0
209261.t1508,0
209261.t1514,0
209261.t1548,0
209261.t1568,0
209261.t1573,0
209261.t1611,0
209261.t1880,0
209261.t1929,0
209261.t2151,0
